filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,OWNER
ir030713skyKf.0005.fits,K_Faint,14:09:4.27,-30:00:4.6,2003-07-13,22:24:20,2452834.43357,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0010.fits,K_Faint,14:10:55.90,-30:00:4.9,2003-07-13,22:26:12,2452834.43486,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0009.fits,K_Faint,14:10:33.53,-30:00:4.9,2003-07-13,22:25:49,2452834.4346,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0008.fits,K_Faint,14:10:11.17,-30:00:4.8,2003-07-13,22:25:27,2452834.43434,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0007.fits,K_Faint,14:09:49.00,-30:00:4.7,2003-07-13,22:25:05,2452834.43409,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0006.fits,K_Faint,14:09:26.64,-30:00:4.7,2003-07-13,22:24:43,2452834.43383,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKb.0009.fits,K_Bright,11:24:13.83,-39:59:59.5,2003-07-13,21:44:13,2452834.40571,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0004.fits,K_Bright,11:22:22.69,-39:59:59.7,2003-07-13,21:42:22,2452834.40443,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0008.fits,K_Bright,11:23:51.69,-39:59:59.6,2003-07-13,21:43:51,2452834.40545,4.0,1.04,V,K,1732,2137,2430,ALL
ir030712.0146.fits,J16320-4751,16:32:1.24,-47:52:21.6,2003-07-13,02:28:37,2452833.60321,30.05,1.06,V,K,1732,2137,2430,YALE-03A-0001
ir030713skyKb.0006.fits,K_Bright,11:23:7.18,-39:59:59.6,2003-07-13,21:43:06,2452834.40494,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0005.fits,K_Bright,11:22:44.83,-39:59:59.7,2003-07-13,21:42:44,2452834.40468,4.0,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0004.fits,K_Bright,11:22:22.69,-39:59:59.7,2003-07-13,21:42:22,2452834.40443,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0003.fits,K_Bright,11:22:0.53,-39:59:59.7,2003-07-13,21:42:00,2452834.40417,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0002.fits,K_Bright,11:21:38.39,-39:59:59.8,2003-07-13,21:41:38,2452834.40391,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0001.fits,K_Bright,11:21:16.03,-39:59:59.8,2003-07-13,21:41:15,2452834.40366,4.01,1.04,V,K,1732,2137,2430,ALL
ir030712.0148.fits,J16320-4751,16:32:1.28,-47:52:21.5,2003-07-13,02:30:22,2452833.60442,30.05,1.06,V,K,1702,2137,2460,YALE-03A-0001
ir030712.0147.fits,J16320-4751,16:32:1.26,-47:52:21.6,2003-07-13,02:29:29,2452833.60381,30.04,1.06,V,K,1732,2167,2400,YALE-03A-0001
ir030712.0140.fits,J16320-4751,16:32:1.21,-47:52:22.0,2003-07-13,02:23:21,2452833.59956,30.04,1.06,V,K,1732,2167,2400,YALE-03A-0001
ir030712.0141.fits,J16320-4751,16:32:1.19,-47:52:21.9,2003-07-13,02:24:14,2452833.60017,30.05,1.06,V,K,1702,2137,2460,YALE-03A-0001
ir030712.0142.fits,J16320-4751,16:32:1.23,-47:52:22.1,2003-07-13,02:25:07,2452833.60078,30.04,1.06,V,K,1762,2107,2430,YALE-03A-0001
ir030712.0143.fits,J16320-4751,16:32:1.21,-47:52:21.9,2003-07-13,02:25:59,2452833.60139,30.05,1.06,V,K,1732,2107,2460,YALE-03A-0001
ir030712.0144.fits,J16320-4751,16:32:1.23,-47:52:21.8,2003-07-13,02:26:52,2452833.602,30.05,1.06,V,K,1762,2137,2400,YALE-03A-0001
ir030712.0145.fits,J16320-4751,16:32:1.23,-47:52:21.8,2003-07-13,02:27:45,2452833.6026,30.04,1.06,V,K,1702,2167,2430,YALE-03A-0001
ir030713skyKb.0007.fits,K_Bright,11:23:29.34,-39:59:59.6,2003-07-13,21:43:28,2452834.4052,4.01,1.04,V,K,1732,2137,2430,ALL
ir030712.0139.fits,J16320-4751,16:32:1.19,-47:52:22.2,2003-07-13,02:22:30,2452833.59896,30.04,1.06,V,K,1732,2137,2430,YALE-03A-0001
ir030713skyKb.0003.fits,K_Bright,11:22:0.53,-39:59:59.7,2003-07-13,21:42:00,2452834.40417,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKf.0010.fits,K_Faint,14:10:55.90,-30:00:4.9,2003-07-13,22:26:12,2452834.43486,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0003.fits,K_Faint,14:08:19.52,-30:00:4.5,2003-07-13,22:23:36,2452834.43306,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0004.fits,K_Faint,14:08:41.89,-30:00:4.6,2003-07-13,22:23:58,2452834.43331,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0005.fits,K_Faint,14:09:4.27,-30:00:4.6,2003-07-13,22:24:20,2452834.43357,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0006.fits,K_Faint,14:09:26.64,-30:00:4.7,2003-07-13,22:24:43,2452834.43383,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0007.fits,K_Faint,14:09:49.00,-30:00:4.7,2003-07-13,22:25:05,2452834.43409,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0008.fits,K_Faint,14:10:11.17,-30:00:4.8,2003-07-13,22:25:27,2452834.43434,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0009.fits,K_Faint,14:10:33.53,-30:00:4.9,2003-07-13,22:25:49,2452834.4346,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKb.0010.fits,K_Bright,11:24:36.21,-39:59:59.5,2003-07-13,21:44:35,2452834.40597,4.01,1.04,V,K,1732,2137,2430,ALL
ir030712.0201.fits,XTE J1746-322,17:46:15.63,-32:13:59.0,2003-07-13,03:52:54,2452833.66174,30.04,1.02,I,K,1702,2137,2460,YALE-03A-0001
ir030712.0202.fits,XTE J1746-322,17:46:15.63,-32:13:58.7,2003-07-13,03:53:46,2452833.66235,30.04,1.02,I,K,1762,2107,2430,YALE-03A-0001
ir030712.0203.fits,XTE J1746-322,17:46:15.65,-32:13:58.7,2003-07-13,03:54:38,2452833.66295,30.04,1.02,I,K,1732,2107,2460,YALE-03A-0001
ir030712.0204.fits,XTE J1746-322,17:46:15.67,-32:13:58.3,2003-07-13,03:55:31,2452833.66356,30.04,1.02,I,K,1762,2137,2400,YALE-03A-0001
ir030712.0205.fits,XTE J1746-322,17:46:15.67,-32:13:58.2,2003-07-13,03:56:24,2452833.66417,30.04,1.02,I,K,1702,2167,2430,YALE-03A-0001
ir030712.0206.fits,XTE J1746-322,17:46:15.67,-32:13:58.2,2003-07-13,03:57:16,2452833.66477,30.05,1.02,I,K,1732,2137,2430,YALE-03A-0001
ir030712.0207.fits,XTE J1746-322,17:46:15.68,-32:13:57.7,2003-07-13,03:58:08,2452833.66537,30.04,1.02,I,K,1732,2167,2400,YALE-03A-0001
ir030712.0208.fits,XTE J1746-322,17:46:15.71,-32:13:57.5,2003-07-13,03:59:01,2452833.66599,30.04,1.02,I,K,1702,2137,2460,YALE-03A-0001
ir030713skyKb.0009.fits,K_Bright,11:24:13.83,-39:59:59.5,2003-07-13,21:44:13,2452834.40571,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0008.fits,K_Bright,11:23:51.69,-39:59:59.6,2003-07-13,21:43:51,2452834.40545,4.0,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0007.fits,K_Bright,11:23:29.34,-39:59:59.6,2003-07-13,21:43:28,2452834.4052,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0006.fits,K_Bright,11:23:7.18,-39:59:59.6,2003-07-13,21:43:06,2452834.40494,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0005.fits,K_Bright,11:22:44.83,-39:59:59.7,2003-07-13,21:42:44,2452834.40468,4.0,1.04,V,K,1732,2137,2430,ALL
ir030712.0199.fits,XTE J1746-322,17:46:15.61,-32:13:59.6,2003-07-13,03:51:09,2452833.66053,30.04,1.01,I,K,1732,2137,2430,YALE-03A-0001
ir030712.0200.fits,XTE J1746-322,17:46:15.62,-32:13:59.2,2003-07-13,03:52:01,2452833.66113,30.04,1.01,I,K,1732,2167,2400,YALE-03A-0001
ir030713skyKb.0001.fits,K_Bright,11:21:16.03,-39:59:59.8,2003-07-13,21:41:15,2452834.40366,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKb.0002.fits,K_Bright,11:21:38.39,-39:59:59.8,2003-07-13,21:41:38,2452834.40391,4.01,1.04,V,K,1732,2137,2430,ALL
ir030713skyKf.0002.fits,K_Faint,14:07:57.36,-30:00:4.5,2003-07-13,22:23:13,2452834.4328,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713skyKf.0001.fits,K_Faint,14:07:34.99,-30:00:4.5,2003-07-13,22:22:51,2452834.43254,4.01,1.03,V,K,1732,2137,2430,ALL
ir030713.0072.fits,J16320-4751,16:32:2.20,-47:52:17.6,2003-07-14,00:59:01,2452834.54099,30.05,1.07,I,K,1702,2137,2460,YALE-03A-0001
ir030713.0071.fits,J16320-4751,16:32:2.21,-47:52:17.7,2003-07-14,00:58:08,2452834.54038,30.05,1.07,I,K,1732,2167,2400,YALE-03A-0001
ir030713.0214.fits,XTE J1746-322,17:46:15.61,-32:13:59.0,2003-07-14,04:30:42,2452834.68799,30.04,1.06,I,K,1702,2137,2460,YALE-03A-0001
ir030713.0212.fits,XTE J1746-322,17:46:15.60,-32:13:59.4,2003-07-14,04:28:57,2452834.68678,30.04,1.05,I,K,1732,2137,2430,YALE-03A-0001
ir030713.0213.fits,XTE J1746-322,17:46:15.62,-32:13:59.0,2003-07-14,04:29:50,2452834.68738,30.04,1.06,I,K,1732,2167,2400,YALE-03A-0001
ir030713.0215.fits,XTE J1746-322,17:46:15.59,-32:13:58.7,2003-07-14,04:31:35,2452834.68861,30.04,1.06,I,K,1762,2107,2430,YALE-03A-0001
ir030713.0216.fits,XTE J1746-322,17:46:15.61,-32:13:58.6,2003-07-14,04:32:27,2452834.68921,30.05,1.06,I,K,1732,2107,2460,YALE-03A-0001
ir030713.0217.fits,XTE J1746-322,17:46:15.61,-32:13:58.6,2003-07-14,04:33:20,2452834.68982,30.04,1.06,I,K,1762,2137,2400,YALE-03A-0001
ir030713.0218.fits,XTE J1746-322,17:46:15.61,-32:13:58.8,2003-07-14,04:34:12,2452834.69043,30.04,1.06,I,K,1702,2167,2430,YALE-03A-0001
ir030713.0219.fits,XTE J1746-322,17:46:15.61,-32:13:58.5,2003-07-14,04:35:05,2452834.69103,30.05,1.06,I,K,1732,2137,2430,YALE-03A-0001
ir030713.0220.fits,XTE J1746-322,17:46:15.61,-32:13:58.5,2003-07-14,04:35:57,2452834.69163,30.05,1.06,I,K,1732,2167,2400,YALE-03A-0001
ir030713.0221.fits,XTE J1746-322,17:46:15.61,-32:13:58.3,2003-07-14,04:36:50,2452834.69225,30.04,1.07,I,K,1702,2137,2460,YALE-03A-0001
ir030713.0070.fits,J16320-4751,16:32:2.20,-47:52:17.7,2003-07-14,00:57:16,2452834.53978,30.04,1.07,I,K,1732,2137,2430,YALE-03A-0001
ir030713.0068.fits,J16320-4751,16:32:2.21,-47:52:17.8,2003-07-14,00:55:32,2452834.53857,30.04,1.07,I,K,1762,2137,2400,YALE-03A-0001
ir030713.0069.fits,J16320-4751,16:32:2.20,-47:52:17.8,2003-07-14,00:56:24,2452834.53918,30.04,1.07,I,K,1702,2167,2430,YALE-03A-0001
ir030713.0066.fits,J16320-4751,16:32:2.18,-47:52:18.2,2003-07-14,00:53:47,2452834.53736,30.05,1.07,I,K,1762,2107,2430,YALE-03A-0001
ir030713.0065.fits,J16320-4751,16:32:2.17,-47:52:18.2,2003-07-14,00:52:55,2452834.53675,30.04,1.07,I,K,1702,2137,2460,YALE-03A-0001
ir030713.0064.fits,J16320-4751,16:32:2.17,-47:52:18.2,2003-07-14,00:52:02,2452834.53614,30.04,1.07,I,K,1732,2167,2400,YALE-03A-0001
ir030713.0063.fits,J16320-4751,16:32:2.20,-47:52:18.6,2003-07-14,00:51:10,2452834.53553,30.04,1.07,I,K,1732,2137,2430,YALE-03A-0001
ir030713.0067.fits,J16320-4751,16:32:2.19,-47:52:18.1,2003-07-14,00:54:39,2452834.53796,30.05,1.07,I,K,1732,2107,2460,YALE-03A-0001
ir030714.0052.fits,J16320-4751,16:32:1.72,-47:52:27.5,2003-07-15,00:29:57,2452835.5208,30.04,1.09,I,K,1702,2137,2460,YALE-03A-0001
ir030714.0045.fits,J16320-4751,16:32:1.74,-47:52:28.2,2003-07-15,00:23:53,2452835.51659,30.04,1.09,I,K,1702,2137,2460,YALE-03A-0001
ir030714.0046.fits,J16320-4751,16:32:1.77,-47:52:28.0,2003-07-15,00:24:45,2452835.51719,30.04,1.09,I,K,1762,2107,2430,YALE-03A-0001
ir030714.0047.fits,J16320-4751,16:32:1.75,-47:52:27.9,2003-07-15,00:25:37,2452835.51779,30.04,1.09,I,K,1732,2107,2460,YALE-03A-0001
ir030714.0048.fits,J16320-4751,16:32:1.73,-47:52:27.7,2003-07-15,00:26:29,2452835.51839,30.04,1.09,I,K,1762,2137,2400,YALE-03A-0001
ir030714.0049.fits,J16320-4751,16:32:1.72,-47:52:27.5,2003-07-15,00:27:21,2452835.519,30.05,1.09,I,K,1702,2167,2430,YALE-03A-0001
ir030714.0051.fits,J16320-4751,16:32:1.72,-47:52:27.5,2003-07-15,00:29:04,2452835.52019,30.04,1.09,I,K,1732,2167,2400,YALE-03A-0001
ir030714.0050.fits,J16320-4751,16:32:1.72,-47:52:27.4,2003-07-15,00:28:13,2452835.5196,30.05,1.09,I,K,1732,2137,2430,YALE-03A-0001
ir030714.0043.fits,J16320-4751,16:32:1.74,-47:52:28.8,2003-07-15,00:22:09,2452835.51538,30.04,1.09,I,K,1732,2137,2430,YALE-03A-0001
ir030714.0044.fits,J16320-4751,16:32:1.74,-47:52:28.7,2003-07-15,00:23:00,2452835.51598,30.04,1.09,I,K,1732,2167,2400,YALE-03A-0001
ir030715.0285.fits,XTE J1746-322,17:46:14.89,-32:13:45.2,2003-07-16,05:22:37,2452836.72404,30.05,1.17,I,K,1702,2137,2460,YALE-03A-0001
ir030715.0282.fits,XTE J1746-322,17:46:14.89,-32:13:45.3,2003-07-16,05:19:59,2452836.72222,30.04,1.17,I,K,1702,2167,2430,YALE-03A-0001
ir030715.0281.fits,XTE J1746-322,17:46:14.88,-32:13:45.3,2003-07-16,05:19:07,2452836.72161,30.04,1.16,I,K,1762,2137,2400,YALE-03A-0001
ir030715.0280.fits,XTE J1746-322,17:46:14.87,-32:13:45.4,2003-07-16,05:18:14,2452836.721,30.04,1.16,I,K,1732,2107,2460,YALE-03A-0001
ir030715.0279.fits,XTE J1746-322,17:46:14.88,-32:13:45.6,2003-07-16,05:17:22,2452836.72039,30.04,1.16,I,K,1762,2107,2430,YALE-03A-0001
ir030715.0278.fits,XTE J1746-322,17:46:14.85,-32:13:45.9,2003-07-16,05:16:29,2452836.71978,30.04,1.16,I,K,1702,2137,2460,YALE-03A-0001
ir030715.0277.fits,XTE J1746-322,17:46:14.85,-32:13:45.9,2003-07-16,05:15:36,2452836.71917,30.05,1.15,I,K,1732,2167,2400,YALE-03A-0001
ir030715.0276.fits,XTE J1746-322,17:46:14.89,-32:13:46.7,2003-07-16,05:14:44,2452836.71856,30.05,1.15,I,K,1732,2137,2430,YALE-03A-0001
ir030715.0284.fits,XTE J1746-322,17:46:14.88,-32:13:45.2,2003-07-16,05:21:44,2452836.72343,30.05,1.17,I,K,1732,2167,2400,YALE-03A-0001
ir030715.0283.fits,XTE J1746-322,17:46:14.86,-32:13:45.0,2003-07-16,05:20:52,2452836.72283,30.04,1.17,I,K,1732,2137,2430,YALE-03A-0001
ir030716.0076.fits,J16320-4751,16:32:2.44,-47:52:20.6,2003-07-17,01:10:11,2452837.54874,30.05,1.06,I,K,1702,2137,2460,YALE-03A-0001
ir030716.0069.fits,J16320-4751,16:32:2.41,-47:52:21.5,2003-07-17,01:04:04,2452837.5445,30.04,1.06,I,K,1702,2137,2460,YALE-03A-0001
ir030716.0070.fits,J16320-4751,16:32:2.44,-47:52:21.4,2003-07-17,01:04:57,2452837.54511,30.04,1.06,I,K,1762,2107,2430,YALE-03A-0001
ir030716.0071.fits,J16320-4751,16:32:2.44,-47:52:21.4,2003-07-17,01:05:49,2452837.54571,30.05,1.06,I,K,1732,2107,2460,YALE-03A-0001
ir030716.0072.fits,J16320-4751,16:32:2.45,-47:52:21.3,2003-07-17,01:06:41,2452837.54632,30.05,1.06,I,K,1762,2137,2400,YALE-03A-0001
ir030716.0073.fits,J16320-4751,16:32:2.44,-47:52:21.2,2003-07-17,01:07:34,2452837.54693,30.05,1.06,I,K,1702,2167,2430,YALE-03A-0001
ir030716.0075.fits,J16320-4751,16:32:2.45,-47:52:20.8,2003-07-17,01:09:18,2452837.54813,30.04,1.06,I,K,1732,2167,2400,YALE-03A-0001
ir030716.0068.fits,J16320-4751,16:32:2.41,-47:52:21.4,2003-07-17,01:03:11,2452837.54389,30.05,1.06,I,K,1732,2167,2400,YALE-03A-0001
ir030716.0074.fits,J16320-4751,16:32:2.45,-47:52:20.9,2003-07-17,01:08:26,2452837.54753,30.05,1.06,I,K,1732,2137,2430,YALE-03A-0001
ir030717.0032.fits,J16320-4751,16:32:1.99,-47:52:28.4,2003-07-17,23:56:26,2452838.49752,30.04,1.11,V,K,1732,2167,2400,YALE-03A-0001
ir030717.0033.fits,J16320-4751,16:32:2.02,-47:52:28.5,2003-07-17,23:57:19,2452838.49814,30.05,1.11,V,K,1702,2137,2460,YALE-03A-0001
ir030717.0031.fits,J16320-4751,16:32:1.99,-47:52:28.5,2003-07-17,23:55:34,2452838.49692,30.05,1.11,V,K,1732,2137,2430,YALE-03A-0001
ir030717.0030.fits,J16320-4751,16:32:1.96,-47:52:28.6,2003-07-17,23:54:41,2452838.49632,30.05,1.11,V,K,1702,2167,2430,YALE-03A-0001
ir030717.0029.fits,J16320-4751,16:32:1.94,-47:52:28.6,2003-07-17,23:53:49,2452838.49571,30.04,1.11,V,K,1762,2137,2400,YALE-03A-0001
ir030717.0028.fits,J16320-4751,16:32:1.91,-47:52:28.6,2003-07-17,23:52:56,2452838.4951,30.04,1.12,V,K,1732,2107,2460,YALE-03A-0001
ir030717.0027.fits,J16320-4751,16:32:1.87,-47:52:28.4,2003-07-17,23:52:04,2452838.49449,30.04,1.12,V,K,1762,2107,2430,YALE-03A-0001
ir030717.0026.fits,J16320-4751,16:32:1.85,-47:52:28.4,2003-07-17,23:51:11,2452838.49388,30.04,1.12,V,K,1702,2137,2460,YALE-03A-0001
ir030717.0025.fits,J16320-4751,16:32:1.81,-47:52:28.7,2003-07-17,23:50:18,2452838.49327,30.04,1.12,V,K,1732,2167,2400,YALE-03A-0001
ir030716.0067.fits,J16320-4751,16:32:2.40,-47:52:21.8,2003-07-17,01:02:20,2452837.54329,30.04,1.06,I,K,1732,2137,2430,YALE-03A-0001
ir030717.0024.fits,J16320-4751,16:32:1.74,-47:52:28.9,2003-07-17,23:49:26,2452838.49266,30.05,1.12,V,K,1732,2137,2430,YALE-03A-0001
ir030717.0114.fits,XTE J1746-322,17:46:15.64,-32:13:59.6,2003-07-18,01:44:59,2452838.57291,30.04,1.03,I,K,1702,2137,2460,YALE-03A-0001
ir030717.0105.fits,XTE J1746-322,17:46:15.59,-32:13:59.9,2003-07-18,01:37:07,2452838.56745,30.05,1.04,I,K,1732,2137,2430,YALE-03A-0001
ir030717.0112.fits,XTE J1746-322,17:46:15.63,-32:13:59.4,2003-07-18,01:43:14,2452838.5717,30.04,1.03,I,K,1732,2137,2430,YALE-03A-0001
ir030717.0111.fits,XTE J1746-322,17:46:15.60,-32:13:59.4,2003-07-18,01:42:22,2452838.57109,30.05,1.03,I,K,1702,2167,2430,YALE-03A-0001
ir030717.0110.fits,XTE J1746-322,17:46:15.59,-32:13:59.3,2003-07-18,01:41:29,2452838.57048,30.05,1.03,I,K,1762,2137,2400,YALE-03A-0001
ir030717.0113.fits,XTE J1746-322,17:46:15.63,-32:13:59.4,2003-07-18,01:44:07,2452838.5723,30.05,1.03,I,K,1732,2167,2400,YALE-03A-0001
ir030717.0108.fits,XTE J1746-322,17:46:15.58,-32:13:59.3,2003-07-18,01:39:45,2452838.56928,30.05,1.03,I,K,1762,2107,2430,YALE-03A-0001
ir030717.0107.fits,XTE J1746-322,17:46:15.58,-32:13:59.4,2003-07-18,01:38:52,2452838.56866,30.05,1.03,I,K,1702,2137,2460,YALE-03A-0001
ir030717.0106.fits,XTE J1746-322,17:46:15.59,-32:13:59.2,2003-07-18,01:37:59,2452838.56805,30.04,1.04,I,K,1732,2167,2400,YALE-03A-0001
ir030717.0109.fits,XTE J1746-322,17:46:15.59,-32:13:59.3,2003-07-18,01:40:37,2452838.56988,30.04,1.03,I,K,1732,2107,2460,YALE-03A-0001
ir030720skyKf.0002.fits,K_Faint,14:29:35.28,-30:00:3.5,2003-07-20,22:20:16,2452841.43074,4.01,1.03,U,K,1732,2137,2430,ALL
ir030720skyKf.0008.fits,K_Faint,14:31:48.87,-30:00:3.9,2003-07-20,22:22:29,2452841.43228,4.01,1.03,U,K,1732,2137,2430,ALL
ir030720skyKf.0007.fits,K_Faint,14:31:26.71,-30:00:3.9,2003-07-20,22:22:07,2452841.43203,4.01,1.03,U,K,1732,2137,2430,ALL
ir030720skyKf.0006.fits,K_Faint,14:31:4.55,-30:00:3.8,2003-07-20,22:21:45,2452841.43177,4.01,1.03,U,K,1732,2137,2430,ALL
ir030720skyKf.0005.fits,K_Faint,14:30:42.18,-30:00:3.7,2003-07-20,22:21:22,2452841.43151,4.0,1.03,U,K,1732,2137,2430,ALL
ir030720skyKf.0004.fits,K_Faint,14:30:20.02,-30:00:3.7,2003-07-20,22:21:00,2452841.43126,4.01,1.03,U,K,1732,2137,2430,ALL
ir030720skyKf.0003.fits,K_Faint,14:29:57.65,-30:00:3.6,2003-07-20,22:20:38,2452841.431,4.01,1.03,U,K,1732,2137,2430,ALL
ir030720skyKb.0011.fits,K_Bright,12:09:47.47,-25:02:59.2,2003-07-20,20:25:22,2452841.35096,4.01,1.01,U,K,1732,2137,2430,ALL
ir030720skyKb.0007.fits,K_Bright,12:08:18.45,-25:02:59.3,2003-07-20,20:23:53,2452841.34993,4.01,1.01,U,K,1732,2137,2430,ALL
ir030720skyKb.0009.fits,K_Bright,12:09:2.96,-25:02:59.3,2003-07-20,20:24:38,2452841.35044,4.01,1.01,U,K,1732,2137,2430,ALL
